supplier,n_transactions,total_amount,mean_amount,anomaly_rate,mean_anomaly_score,rule_flag_rate,is_hub_supplier,composite_risk_score,risk_tier
SEATON PARK MEDICAL GROUP,12,840708.09,70059.00749999999,0.08333333333333333,-0.09347836088428607,0.0,False,65.2045989498461,Medium
RIVERBANK MEDICAL CENTRE MIDHURST,10,503299.10000000003,50329.91,0.0,-0.06717799080538041,0.1,False,65.18649284808981,Medium
BARNSLEY HEALTHCARE FEDERATION CIC (GOLDTHORPE),8,807121.98,100890.2475,0.0,-0.08016436308759015,0.125,False,65.1864928480898,Medium
PARK MEDICAL PRACTICE PRESTON,13,933895.2,71838.0923076923,0.0,-0.08840277614396837,0.15384615384615385,False,65.17743979721166,Medium
CHEVIN MEDICAL PRACTICE,16,1013352.58,63334.53625,0.0,-0.08028039259191866,0.125,False,65.16838674633351,Medium
HARROGATE & DISTRICT NHS FOUNDATION NHS TRUST,780,212156805.89,271995.90498717944,0.0,-0.10765880967471857,0.28974358974358977,True,65.16838674633351,Medium
OMRON HEALTHCARE UK LTD,7,3633714.0,519102.0,0.0,-0.08571104884587492,0.14285714285714285,False,65.13670106826,Medium
INNOVATE HEALTHCARE SERVICES LTD,5,787065.8200000001,157413.16400000002,0.0,-0.09756495533471023,0.2,False,65.13217454282092,Medium
TROPICAL HEALTH & EDUCATION TRUST,8,1150000.0,143750.0,0.0,-0.11390090370284159,0.375,False,65.05522361035668,Medium
DR BOUCH & PARTNERS,18,1545907.8900000001,85883.77166666667,0.0,-0.10122194269473081,0.2222222222222222,False,65.0506970849176,Medium
NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,642,383722966.79,597699.3252180686,0.0,-0.10767756357584853,0.2866043613707165,True,65.04164403403948,Medium
POLICE & CRIME COMMISSIONER FOR CHESHIRE,11,720614.58,65510.41636363636,0.0,-0.11622186158608803,0.45454545454545453,False,65.0190114068441,Medium
RICHARD DIMBLEBY CANCER FUND,9,545000.0,60555.555555555555,0.0,-0.07606489090593864,0.1111111111111111,False,65.0009053050878,Medium
CLINISYS SOLUTIONS LTD,15,459278.88,30618.592,0.0,-0.08339392981685755,0.13333333333333333,False,64.99637877964874,Medium
NHS LEICESTER LEICESTERSHIRE AND RUTLAND ICB,24,11837182.08,493215.92,0.0,-0.1083443761298505,0.2916666666666667,False,64.92848089806265,Medium
EAST SUSSEX HEALTHCARE NHS TRUST,625,482679956.69,772287.9307039999,0.0,-0.10829141887735007,0.2896,True,64.90584827086727,Medium
NORTH WEST AMBULANCE SERVICE NHS TRUST,43,54193384.17,1260311.259767442,0.0,-0.10966912969056875,0.3023255813953488,False,64.89226869455007,Medium
ATLANTIC MEDICAL GROUP (L82038),11,873605.72,79418.70181818181,0.0,-0.09545579726773303,0.18181818181818182,False,64.87868911823284,Medium
NORTH WEST ANGLIA NHS FOUNDATION TRUST,849,456326996.73,537487.6286572438,0.0,-0.1045245168301991,0.24852767962308597,True,64.86058301647655,Medium
LOROS,7,1984488.55,283498.3642857143,0.0,-0.1078109661558225,0.2857142857142857,False,64.84247691472025,Medium
DR M C SMITH & PARTNERS,18,2204158.56,122453.25333333334,0.0,-0.10198334854216935,0.2222222222222222,False,64.83342386384211,Medium
LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,546,418999809.38,767398.9182783882,0.0,-0.11255242313248341,0.3424908424908425,True,64.82437081296396,Medium
BILLINGSHURST SURGERY,14,782832.23,55916.587857142855,0.21428571428571427,-0.10027525737224473,0.0,False,64.81984428752489,Medium
STAMFORD HILL GROUP PRACTICE,8,524461.88,65557.735,0.0,-0.08202611269111929,0.125,False,64.78815860945139,Medium
SAS SOFTWARE LTD,9,741354.9,82372.76666666666,0.0,-0.0781527137140126,0.1111111111111111,False,64.76552598225601,Medium
ANCORA MEDICAL PRACTICE,13,1067319.8599999999,82101.52769230769,0.0,-0.10316636653810664,0.23076923076923078,False,64.73836682962158,Medium
STAMFORD HOUSE,9,421682.31,46853.59,0.0,-0.07847296634225502,0.1111111111111111,False,64.69310157523086,Medium
HEALTH INTELLIGENCE LTD,608,123364513.73,202902.1607401316,0.004934210526315789,-0.11770475366087468,0.05756578947368421,False,64.6840485243527,Medium
DUDLEY INTEGRATED HEALTH AND CARE,12,3357030.48,279752.54,0.0,-0.0934223123290775,0.16666666666666666,False,64.62067716820567,Medium
SHREWSBURY&TELFORD HOSPITAL NHS TRUST,669,503319168.14,752345.5428101644,0.0,-0.105212955081299,0.24962630792227206,True,64.60709759188848,Medium
NORTH END SURGERY,16,716272.35,44767.021875,0.0625,-0.09388507114721875,0.0,False,64.60709759188846,Medium
ELM SURGERY RIVERSIDE LCG,5,203579.17,40715.834,0.4,-0.10138293764288482,0.0,False,64.58899149013217,Medium
NORTHAMPTON GENERAL HOSPITAL NHS TRUST,591,419098841.03000003,709135.0948054146,0.0,-0.11021401130155166,0.3011844331641286,True,64.57993843925402,Medium
ALLUM MEDICAL CENTRE,7,421187.78,60169.68285714286,0.0,-0.08838405226936842,0.14285714285714285,False,64.57541191381495,Medium
DR GRAHAM & PARTNERS,7,432776.45,61825.20714285714,0.0,-0.10869048599622458,0.2857142857142857,False,64.56183233749773,Medium
DR VENABLES & PARTNERS,14,1359908.38,97136.31285714285,0.0,-0.10241548186701069,0.21428571428571427,False,64.45319572695999,Medium
HITACHI VANTARA LTD,108,27135055.09,251250.5100925926,0.009259259259259259,-0.14962226720303254,0.26851851851851855,False,64.44866920152091,Medium
HAXBY GROUP PRACTICE,24,1085489.08,45228.71166666667,0.08333333333333333,-0.12219521674758109,0.041666666666666664,False,64.37624479449575,Medium
NHS WEST SUSSEX CCG,18,8927450.129999999,495969.4516666666,0.0,-0.09424946588989341,0.16666666666666666,False,64.35813869273944,Medium
UKHCDO LTD,15,2194847.35,146323.15666666668,0.0,-0.08706218209962556,0.13333333333333333,False,64.2992938620315,Medium
POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,18,1157037.0,64279.833333333336,0.0,-0.12000026479835851,0.8888888888888888,False,64.25402860764076,Medium
DR ANNE DE GAY,12,1738262.46,144855.205,0.0,-0.09487681501120211,0.16666666666666666,False,64.19518377693282,Medium
"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",28,9347822.13,333850.79035714286,0.03571428571428571,-0.15137688539373712,0.25,False,64.19065725149375,Medium
XYTAL HEALTH MANAGEMENT LTD,35,1288434.99,36812.42828571428,0.02857142857142857,-0.1215568628315427,0.05714285714285714,False,64.19065725149375,Medium
MEADOWS MEDICAL PRACTICE,11,865289.92,78662.72,0.0,-0.07195448778421068,0.09090909090909091,False,64.1680246242984,Medium
BARINGA PARTNERS LLP,77,18565146.8,241105.8025974026,0.012987012987012988,-0.14088502556954632,0.18181818181818182,False,64.12275936990766,Medium
FRANCOTYP POSTALIA,32,995176.99,31099.2809375,0.0,-0.11783589357386458,0.40625,False,64.11823284446858,Medium
MAYWOOD HEALTHCARE CENTRE,17,2298522.56,135207.20941176472,0.0,-0.09749611518261311,0.17647058823529413,False,64.11823284446858,Medium
IVRY STREET MEDICAL PRACTICE,14,883052.94,63075.21,0.07142857142857142,-0.09673329400011452,0.0,False,64.10012674271229,Medium
GRIFOLS UK LIMITED,14,968629.1,69187.79285714285,0.07142857142857142,-0.09692360255322477,0.0,False,64.05486148832156,Medium
NATIONAL CHILDRENS BUREAU,19,1092228.26,57485.69789473684,0.0,-0.10799914017322075,0.2631578947368421,True,64.0322288611262,Medium
TWO RIVERS MEDICAL CENTRE,18,894281.5,49682.305555555555,0.1111111111111111,-0.09965536038846912,0.0,False,64.01864928480897,Medium
ORCHARD PRACTICE,10,837356.0599999999,83735.606,0.0,-0.07829321739695291,0.1,False,64.00054318305268,Medium
NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,586,447372713.26,763434.6642662116,0.0,-0.10968589683503813,0.2781569965870307,True,63.982437081296396,Medium
MAZARS LLP,14,695482.0,49677.28571428572,0.0,-0.09055178392141447,0.14285714285714285,False,63.95980445410102,Medium
JOHN WHITE PM LTD,9,586703.87,65189.31888888889,0.0,-0.08252089022779957,0.1111111111111111,False,63.950751403222874,Medium
NHS DUDLEY CCG,11,3928343.28,357122.11636363633,0.0,-0.1192093416273951,0.45454545454545453,False,63.941698352344744,Medium
COLNE HOUSE,13,555746.26,42749.71230769231,0.07692307692307693,-0.09770670685726027,0.0,False,63.94169835234474,Medium
R G CARTER BUILDING LTD,47,9724888.92,206912.53021276597,0.02127659574468085,-0.1410905208758197,0.1702127659574468,False,63.91906572514937,Medium
MDDUS,10,1424092.76,142409.276,0.0,-0.11813817187771489,0.4,False,63.84211479268514,Medium
DIGITAL SPACE CLOUD SERVICES LTD,5,264762.0,52952.4,0.0,-0.10217171564108338,0.2,False,63.83758826724606,Medium
MINISTRY OF DEFENCE,28,26019536.16,929269.1485714286,0.0,-0.09892220508743121,0.17857142857142858,False,63.83306174180698,Medium
FRESENIUS KABI LTD,32,1568731.37,49022.8553125,0.0,-0.10747660309867071,0.25,False,63.83306174180698,Medium
ROYAL BERKSHIRE NHS FOUNDATION TRUST,677,568284006.98,839415.0767799114,0.0,-0.10610138245337149,0.23485967503692762,True,63.80137606373347,Medium
NHS STAFFORD AND SURROUNDS CCG,24,9649807.08,402075.295,0.0,-0.11889349799938537,0.4166666666666667,False,63.78779648741626,Medium
DEVON COUNTY COUNCIL,18,4431685.88,246204.7711111111,0.0,-0.09669565121212659,0.16666666666666666,False,63.78779648741626,Medium
PARKWOOD FAMILY PRACTICE,11,729220.64,66292.78545454546,0.0,-0.07563014951763901,0.09090909090909091,False,63.751584283903675,Medium
NORTH TEES & HARTLEPOOL NHS FOUNDATION TRUST,584,242345191.88,414974.64363013697,0.0,-0.11544880138417997,0.3339041095890411,True,63.710845554952016,Medium
MLL TELECOM LTD,13,1039995.12,79999.62461538462,0.0,-0.09391917523381652,0.15384615384615385,False,63.71084555495201,Medium
BARNSLEY HEALTHCARE FEDERATION,32,7207436.32,225232.385,0.0,-0.10774691117150052,0.25,False,63.688212927756645,Medium
COMBE DOWN SURGERY,13,1279643.04,98434.08,0.0,-0.06807429778234551,0.07692307692307693,False,63.62031504617055,Medium
HELPFORCE COMMUNITY CIC,11,1792923.0,162993.0,0.0,-0.11723250483269032,0.36363636363636365,False,63.45736013036393,Medium
PRIVATE PUBLIC LTD,13,644196.69,49553.59153846154,0.0,-0.07038102203674514,0.07692307692307693,False,63.45736013036393,Medium
ZOLL MEDICAL UK LTD,7,1227590.12,175370.01714285716,0.0,-0.09268707658917895,0.14285714285714285,False,63.44378055404671,Medium
LAERDAL MEDICAL LIMITED,5,168283.56,33656.712,0.2,-0.10457114773091954,0.0,False,63.38946224877784,Medium
BRIDGEHEAD SOFTWARE LTD,7,321600.0,45942.857142857145,0.0,-0.09294556234315508,0.14285714285714285,False,63.38040919789968,Medium
DR A M PRESS & PARTNERS,13,989308.08,76100.62153846154,0.07692307692307693,-0.10010017750761577,0.0,False,63.3623030961434,Medium
BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,499,362003252.97,725457.4207815632,0.0,-0.11510052057025241,0.3246492985971944,True,63.34872351982617,Medium
RICHARD TAMLYN LTD,13,495682.8,38129.446153846155,0.0,-0.09565475561063971,0.15384615384615385,False,63.29440521455731,Medium
AUDITDATA LTD,23,250985.4,10912.408695652173,0.08695652173913043,-0.10083517393581529,0.0,False,63.28987868911823,Medium
IMPERIAL SURGERY EXMOUTH,5,141175.03,28235.006,0.2,-0.10492372685264162,0.0,False,63.25366648560564,Medium
HEATH LANE SURGERY,13,940758.15,72366.01153846153,0.0,-0.09589473595352804,0.15384615384615385,False,63.24913996016658,Medium
AKHTER COMPUTERS LTD,19,1888982.9,99420.15263157894,0.0,-0.08532658220117505,0.10526315789473684,False,63.19934818033677,Medium
WHITTINGTON HOSPITAL NHS TRUST (THE),456,239521970.97,525267.4801973684,0.0,-0.12076434699146599,0.4276315789473684,False,63.16766250226326,Medium
LAERDAL MEDICAL LTD,20,198017.73,9900.8865,0.0,-0.11368746102907515,0.3,False,63.16313597682419,Medium
UNIVERSITY OF CHICHESTER,6,497184.38,82864.06333333334,0.0,-0.09915250181833786,0.16666666666666666,False,63.14502987506789,Medium
QUEENSWAY SURGERY,14,840051.35,60003.66785714286,0.0,-0.09389072104720807,0.14285714285714285,False,63.11787072243345,Medium
BSBMT,13,962221.39,74017.03,0.0,-0.09640901166296269,0.15384615384615385,False,63.11334419699438,Medium
WALTON CENTRE NHS FOUNDATION TRUST,354,596798640.08,1685871.8646327686,0.0,-0.11353589724111958,0.2966101694915254,True,63.09523809523809,Medium
ORCHARD HOUSE SURGERY NEWMARKET,7,512533.26,73219.03714285714,0.0,-0.09389615639469626,0.14285714285714285,False,63.09071156979901,Medium
INHEALTH INTELLIGENCE LTD,588,151000744.38,256803.9870408163,0.00510204081632653,-0.11662574291291228,0.017006802721088437,False,63.08165851892088,Medium
WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,630,579236153.17,919422.4653492062,0.0,-0.10553526987446714,0.20476190476190476,True,63.0771319934818,Medium
EXCEL PRIMARY CARE,11,716452.6,65132.05454545454,0.0,-0.08027959356738436,0.09090909090909091,False,63.07260546804273,Medium
WAKEFIELD COUNCIL,37,17780129.17,480544.0316216217,0.02702702702702703,-0.09572389336833649,0.0,False,63.068078942603655,Medium
HORDER HEALTHCARE,46,23442153.26,509612.0273913044,0.021739130434782608,-0.1291497261844975,0.08695652173913043,False,63.027340213651996,Medium
FAIRFORD MEDICAL LIMITED,9,354351.62,39372.40222222222,0.1111111111111111,-0.10274647495732755,0.0,False,63.00470758645663,Medium
CAXTON SURGERY,13,963870.94,74143.91846153846,0.0,-0.09684996393547202,0.15384615384615385,False,63.004707586456625,Medium
PARITY MEDICAL LTD,9,356484.0,39609.333333333336,0.0,-0.11696731037672681,0.3333333333333333,False,62.97754843382219,Medium
DR J S SAMPSON & PARTNERS,13,1048661.84,80666.2953846154,0.0,-0.09698989985193154,0.15384615384615385,False,62.96849538294405,Medium
AKESO & COMPANY LTD,7,535425.0,76489.28571428571,0.0,-0.09437333960499987,0.14285714285714285,False,62.93680970487053,Medium
DR HOLLANDS & PARTNERS,15,1420063.42,94670.89466666666,0.0,-0.09265772665421242,0.13333333333333333,False,62.932283179431465,Medium
MENTAL HEALTH INNOVATIONS,12,566955.8,47246.31666666667,0.0,-0.07884295380853353,0.08333333333333333,False,62.846279196089085,Medium
DELAMERE CENTRE,10,633972.38,63397.238,0.0,-0.08516717868065869,0.1,False,62.81459351801557,Medium
BOC LTD,8,1773302.1700000002,221662.77125000002,0.0,-0.09140769016277242,0.125,False,62.79648741625928,Medium
ENGINE PARTNERS UK LLP,7,646340.0,92334.28571428571,0.0,-0.11326423717001004,0.2857142857142857,False,62.79648741625928,Medium
NORTHAM SURGERY BIDEFORD,15,2113914.77,140927.65133333334,0.0,-0.09333982914797828,0.13333333333333333,False,62.76027521274669,Medium
INNOVATE UK,10,2943678.6799999997,294367.86799999996,0.0,-0.12122823016672064,0.4,False,62.72858953467318,Medium
BRAMBLE HUB LTD,27,3953132.8600000003,146412.32814814817,0.0,-0.07533981460570903,0.07407407407407407,False,62.71953648379503,Medium
NHS CENTRAL LONDON (WESTMINSTER) CCG,17,7382604.44,434270.8494117647,0.0,-0.11882043491679818,0.35294117647058826,False,62.66521817852616,Medium
ACCENTURE (UK) LTD,414,129518031.7,312845.48719806765,0.0024154589371980675,-0.13642199893931342,0.13768115942028986,False,62.656165127648016,Medium
NHS BRADFORD CITY CCG,5,244374.15,48874.83,0.0,-0.10570046246859763,0.2,True,62.65163860220893,Medium
BOSTON CONSULTING GROUP UK LLP,14,4731176.0,337941.14285714284,0.0,-0.09579287431112224,0.14285714285714285,False,62.63805902589172,Medium
CDW,27,1761847.97,65253.62851851852,0.0,-0.09711449853971163,0.14814814814814814,True,62.63805902589172,Medium
BG HEALTH & GRANTON MEDICAL CENTRE,13,2276214.67,175093.43615384615,0.0,-0.07765465615488157,0.07692307692307693,False,62.61542639869635,Medium
HEACHAM GROUP PRACTICE,8,623985.6,77998.2,0.0,-0.09226577881194514,0.125,False,62.57016114430563,Medium
TIMBER HILL HEALTH CENTRE,26,4375266.71,168279.48884615384,0.0,-0.09862209799863221,0.15384615384615385,False,62.524895889914895,Medium
NATIONAL AUTISTIC SOCIETY,22,4826348.78,219379.49000000002,0.0,-0.12442722068086956,0.6363636363636364,False,62.5067897881586,Medium
NHS NEWCASTLE GATESHEAD CCG,29,9676252.01,333663.8624137931,0.0,-0.11902296015529026,0.3448275862068966,True,62.46152453376787,Medium
STUBLEY MEDICAL CENTRE,34,5920522.17,174133.005,0.0,-0.10993255626362997,0.23529411764705882,False,62.43889190657251,Medium
FRESENIUS MEDICAL CARE UK LTD,13,943003.2,72538.70769230768,0.0,-0.09908760935909415,0.15384615384615385,False,62.43436538113344,Medium
POSITIVE SOLUTIONS LTD,7,793300.0,113328.57142857143,0.0,-0.1227422391460655,0.42857142857142855,False,62.425312330255295,Medium
DR CHARLES & PTRS,16,1121908.72,70119.295,0.0,-0.09299322017757995,0.125,False,62.398153177620856,Medium
MEDWAY NHS FOUNDATION TRUST,680,386480728.75,568354.0128676471,0.0,-0.11060739224684828,0.24558823529411763,True,62.398153177620856,Medium
WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,586,280251012.78,478244.0491126279,0.0,-0.11559356150773792,0.2986348122866894,True,62.38004707586456,Medium
ASHFORD & ST PETERS HOSPITALS NHSFT,725,291932480.87,402665.4908551724,0.0,-0.11023786730428267,0.2386206896551724,True,62.361940974108265,Medium
JAMES STREET FAMILY PRACTICE,24,1968264.85,82011.03541666667,0.0,-0.10774113241049754,0.20833333333333334,False,62.3393083469129,Medium
DUDLEY GROUP HOSPITALS NHS FOUNDATION TRUST,586,398694751.01,680366.4693003413,0.0,-0.11098284617956372,0.24914675767918087,True,62.33478182147384,Medium
SELSEY MEDICAL PRACTICE,13,855442.26,65803.25076923077,0.0,-0.07966624287030048,0.07692307692307693,False,62.32572877059568,Medium
PHILIPS UK AND IRELAND,20,3031942.96,151597.148,0.0,-0.08753824130360392,0.1,True,62.3076226688394,Medium
SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,400,445966513.82,1114916.28455,0.0,-0.11690025091410079,0.31,True,62.29856961796125,Medium
SUTTON VALENCE SURGERY,18,1628047.4,90447.07777777777,0.0,-0.10200093135988612,0.16666666666666666,False,62.28499004164402,Medium
DE PARYS GROUP,21,1625365.54,77398.35904761904,0.0,-0.09716309482856442,0.14285714285714285,False,62.248777838131446,Medium
NHS NEWHAM CCG,21,5423594.34,258266.39714285714,0.047619047619047616,-0.14354620127737366,0.14285714285714285,True,62.248777838131446,Medium
HARDWICKE HOUSE GROUP PRACTICE,12,665394.12,55449.51,0.0,-0.08217514740806343,0.08333333333333333,False,62.19445953286257,Medium
HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,272,322696554.11,1186384.390110294,0.0,-0.12140216812927769,0.3713235294117647,True,62.16277385478906,Medium
OAKLANDS HEALTH CENTRE,20,1022725.9299999999,51136.2965,0.0,-0.08837288804888221,0.1,False,62.14466775303278,Medium
NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,540,268666068.88,497529.75718518515,0.0,-0.11711113366825583,0.3055555555555556,True,62.09487597320297,Medium
NHS SOUTH EASTERN HAMPSHIRE CCG,26,7430578.91,285791.49653846154,0.038461538461538464,-0.13176459474186095,0.07692307692307693,False,62.08129639688574,Medium
NHS MORECAMBE BAY CCG,35,12401245.879999999,354321.31085714285,0.0,-0.11282048653113773,0.2571428571428571,True,62.06771682056853,Medium
NHS NORTH HAMPSHIRE CCG,23,10822119.57,470526.93782608694,0.0,-0.12412488166099717,0.43478260869565216,False,62.04508419337316,Medium
ST GEORGES UNIVERSITY OF LONDON,13,9764069.44,751082.2646153846,0.0,-0.12235531402027104,0.38461538461538464,False,62.04055766793409,Medium
KEYSTONE HEALTHCARE LTD,20,26294.65,1314.7325,0.05,-0.10202610220826672,0.0,False,62.03150461705595,Medium
PADIHAM GROUP PRACTICE,11,985895.62,89626.87454545454,0.0,-0.08596357369454326,0.09090909090909091,False,62.01339851529965,Medium
READESMOOR MEDICAL GROUP,10,638018.85,63801.884999999995,0.0,-0.0890481447180699,0.1,False,61.981712837226155,Medium
BOSTON BOROUGH COUNCIL - BUSINESS RATES,34,4942940.0,145380.58823529413,0.029411764705882353,-0.13865919737128576,0.11764705882352941,False,61.96813326090893,Medium
MANSER PRACTICE LTD (THE),12,319920.99,26660.0825,0.0,-0.11957099803965754,0.3333333333333333,False,61.945500633713564,Medium
NAILSEA FAMILY PRACTICE,34,2125465.31,62513.6855882353,0.029411764705882353,-0.12358374119693878,0.029411764705882353,False,61.891182328444685,Medium
MALTHOUSE SURGERY,13,729272.28,56097.86769230769,0.0,-0.08197463972405514,0.07692307692307693,False,61.8368640231758,Medium
NDL SOFTWARE LTD,8,239600.0,29950.0,0.0,-0.0953706424553805,0.125,False,61.80970487054137,Medium
HEALTH ASSURED LTD,13,521860.91000000003,40143.14692307693,0.0,-0.08237569132484626,0.07692307692307693,False,61.77349266702878,Medium
ABBEY SURGERY TAVISTOCK,25,1686635.49,67465.4196,0.04,-0.10203509897245903,0.0,False,61.74180698895528,Medium
OMBERSLEY MEDICAL CENTRE,23,2115531.05,91979.61086956521,0.0,-0.10511810943989039,0.17391304347826086,False,61.741806988955275,Medium
CH MEDICAL,12,683193.66,56932.805,0.0,-0.10373722127275718,0.16666666666666666,False,61.741806988955275,Medium
THE ID MEDICAL GROUP LTD,16,696890.09,43555.630625,0.0625,-0.1041893788413536,0.0,False,61.73728046351621,Medium
SELE MEDICAL PRACTICE,23,1963436.26,85366.79391304348,0.0,-0.10526135406944369,0.17391304347826086,False,61.67843563280826,Medium
SURREY AND SUSSEX HEALTHCARE NHS TRUST,521,272535409.57,523100.59418426105,0.0,-0.11898995346555452,0.31477927063339733,True,61.66485605649103,Medium
HOPE HOUSE SURGERY,17,2336402.76,137435.45647058822,0.0,-0.11730712518354527,0.29411764705882354,False,61.63769690385659,Medium
LIVERPOOL HEART AND CHEST HOSPITAL NHS TRUST,10,31537923.34,3153792.334,0.0,-0.12420909314629391,0.4,False,61.606011225783085,Medium
ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,725,469501095.64,647587.718124138,0.0,-0.10753202826016466,0.19724137931034483,True,61.54716639507513,Medium
STANMORE MEDICAL GROUP,25,2114073.96,84562.9584,0.0,-0.10854310651418843,0.2,False,61.52906029331885,Medium
LANTERN FIRE AND SECURITY LTD,11,1185665.12,107787.73818181819,0.0,-0.12242514171171988,0.36363636363636365,False,61.50190114068441,Medium
BALANCE STREET PRACTICE,40,4723206.18,118080.15449999999,0.025,-0.12725612719034582,0.05,False,61.47474198804997,Medium
VOCARE LTD,34,32020460.32,941778.2447058824,0.029411764705882353,-0.1018737096856477,0.0,False,61.46116241173275,Medium
DR RJ SALUJA,10,502362.04000000004,50236.204000000005,0.0,-0.0908199769299947,0.1,False,61.45663588629368,Medium
DR MORGAN & PARTNERS,17,1032424.84,60730.872941176465,0.0,-0.10604975090131907,0.17647058823529413,False,61.438529784537394,Medium
BLACKTHORN HEALTH CENTRE,17,1068364.78,62844.98705882353,0.0,-0.09533185481436687,0.11764705882352941,False,61.42947673365924,Medium
SHIRE PHARMACEUTICALS LTD,10,286505.0,28650.5,0.1,-0.10680065068210538,0.0,False,61.415897157342016,Medium
NDTI,16,1099169.6,68698.1,0.0,-0.1139722137262415,0.25,False,61.35252580119499,Medium
VERNOVA HEALTHCARE CIC,13,862566.18,66351.24461538462,0.0,-0.08510773470491391,0.07692307692307693,False,61.33894622487778,Medium
NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,35,18283975.68,522399.30514285713,0.0,-0.12493403836621028,0.4,True,61.31631359768242,Medium
VASSALL MEDICAL CENTRE,17,2831121.96,166536.58588235293,0.0,-0.09585033396811068,0.11764705882352941,False,61.27557486873076,Medium
COMMUNITY HEALTH PARTNERSHIPS LTD,518,73770442.72,142413.98208494208,0.0019305019305019305,-0.13157378694777108,0.09073359073359073,False,61.261995292413545,Medium
DARWIN GROUP LIMITED,13,4314030.17,331848.4746153846,0.0,-0.10274788445263429,0.15384615384615385,False,61.248415716096325,Medium
CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,661,345462213.15,522635.7233736762,0.0,-0.11380598586982375,0.2481089258698941,True,61.23030961434004,Medium
DR I TIMSON & PARTNER,15,1331145.0,88743.0,0.0,-0.0992592086375342,0.13333333333333333,False,61.19409741082744,Medium
NHS GREATER GLASGOW AND CLYDE,12,1239703.0,103308.58333333333,0.0,-0.08781411935441384,0.08333333333333333,False,61.180517834510226,Medium
SOFTWARE BOX LTD,19,2413655.33,127034.49105263158,0.0,-0.11098827155066586,0.21052631578947367,False,61.17146478363209,Medium
PARK ROYAL MEDICAL PRACTICE,25,3790815.17,151632.6068,0.0,-0.11334114704248095,0.24,False,61.17146478363208,Medium
NOTTINGHAMSHIRE COUNTY COUNCIL,12,756013.0,63001.083333333336,0.0,-0.10537851146017911,0.16666666666666666,False,61.16241173275394,Medium
LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,163,190720796.85,1170066.2383435583,0.0,-0.1267167309966271,0.44171779141104295,False,61.139779105558574,Medium
NHS NORTH STAFFORDSHIRE CCG,17,3157401.27,185729.48647058825,0.0,-0.12299749247387562,0.35294117647058826,False,61.1352525801195,Medium
ICE CREATES LTD,7,302050.0,43150.0,0.0,-0.10127846290663774,0.14285714285714285,False,61.12619952924135,Medium
SKILLS FOR CARE LTD,15,1583187.26,105545.81733333334,0.0,-0.09975605976933946,0.13333333333333333,False,61.09451385116783,Medium
HEALTHY YOU LTD,8,362005.0,45250.625,0.0,-0.09809738767864343,0.125,False,61.085460800289695,Medium
NORTHUMBERLAND HOUSE SURGERY,13,866061.1,66620.0846153846,0.0,-0.08631767283105293,0.07692307692307693,False,61.0673546985334,Medium
CONISBROUGH GROUP PRACTICE,12,688438.96,57369.91333333333,0.0,-0.08837246400831712,0.08333333333333333,False,61.05377512221618,Medium
PHILIPS ELECTRONICS UK LTD,45,5654032.41,125645.16466666666,0.0,-0.10719186918273092,0.17777777777777778,False,61.02208944414268,Medium
ROSEVILLA SURGERY,41,2022597.4500000002,49331.645121951224,0.024390243902439025,-0.13720839416472994,0.0975609756097561,False,61.0175629187036,Medium
PRIORY GARDENS MEDICAL PRACTICE,6,418050.01999999996,69675.00333333333,0.16666666666666666,-0.11000640669751331,0.0,False,61.003983342386384,Medium
DARTFORD AND GRAVESHAM NHS TRUST,560,294035559.55,525063.4991964286,0.0,-0.11715209177021327,0.275,True,60.98587724063009,Medium
RSM UK CONSULTING LLP,29,2441520.38,84190.35793103448,0.0,-0.1251239384394778,0.3793103448275862,False,60.95871808799565,Medium
ILFORD MEDICAL CENTRE,29,4291223.4799999995,147973.22344827585,0.0,-0.11404963223275924,0.2413793103448276,False,60.954191562556574,Medium
NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,47,28990429.35,616817.6457446809,0.0,-0.11758454157380724,0.2765957446808511,True,60.917979359044,Medium
SADDLEWORTH MEDICAL PRACTICE,12,649559.75,54129.979166666664,0.0,-0.10599374074196877,0.16666666666666666,False,60.89082020640956,Medium
QUADIENT UK LTD,32,1369733.07,42804.1584375,0.0,-0.12854199011203105,0.625,False,60.804816223067164,Medium
CARITAS GENERAL PRACTICE PARTNERSHIP,10,603546.14,60354.614,0.0,-0.09385422167226597,0.1,False,60.69617961252942,Medium
